All About the Benjamins evokes the bottom tier of blaxploitation flicks from the 1970s ;-2
About the Benjamins evokes the bottom tier of blaxploitation flicks from the 1970s ;-1
evokes the bottom tier of blaxploitation flicks from the 1970s ;-1
evokes the bottom tier of blaxploitation flicks from the 1970s;-2
evokes the bottom tier of blaxploitation flicks;-1
the bottom tier of blaxploitation flicks;-1
the bottom tier;-1
bottom tier;-1
of blaxploitation flicks;-1
blaxploitation;-1
Ah  yes  that would be me  fighting off the urge to doze ;-2
 that would be me  fighting off the urge to doze ;-1
that would be me  fighting off the urge to doze ;-2
would be me  fighting off the urge to doze ;-2
would be me  fighting off the urge to doze;-1
be me  fighting off the urge to doze;-2
me;1
fighting off the urge to doze;-1
the urge to doze;-1
urge to doze;-1
Thoughtless  random  superficial humour and a lot of very bad Scouse accents;-2
Thoughtless  random  superficial humour and a lot;-1
Thoughtless  random  superficial humour and;-2
Thoughtless  random  superficial humour;-1
Thoughtless ;-1
Thoughtless;-1
random  superficial humour;-1
superficial humour;-1
humour;1
of very bad Scouse accents;-2
very bad Scouse accents;-1
In an era where big stars and high production values are standard procedure  Narc strikes a defiantly retro chord  and outpaces its contemporaries with daring and verve ;1
where big stars and high production values are standard procedure;1
big stars and high production values are standard procedure;1
big stars and high production values;1
big stars and;1
high production values;1
standard;-1
 Narc strikes a defiantly retro chord  and outpaces its contemporaries with daring and verve ;1
Narc;-1
strikes a defiantly retro chord  and outpaces its contemporaries with daring and verve ;2
strikes a defiantly retro chord  and outpaces its contemporaries with daring and verve;2
a defiantly retro chord;1
outpaces its contemporaries with daring and verve;1
with daring and verve;1
daring and verve;1
A riproaring comedy action fest that ll put hairs on your chest ;1
A riproaring comedy action;1
riproaring comedy action;2
riproaring;1
fest that ll put hairs on your chest ;1
fest that ll put hairs on your chest;1
put hairs on your chest;1
 a thoughtful whatif for the heart as well as the mind ;2
a thoughtful whatif for the heart as well as the mind ;1
a thoughtful whatif for the heart as well as the mind;1
a thoughtful whatif;1
thoughtful whatif;1
for the heart as well as the mind;1
the heart as well as;1
Miyazaki is one of world cinema s most wondrously gifted artists and storytellers ;2
is one of world cinema s most wondrously gifted artists and storytellers ;2
is one of world cinema s most wondrously gifted artists and storytellers;2
is one of world cinema s most wondrously gifted artists and;2
is one of world cinema s most wondrously gifted artists;2
one of world cinema s most wondrously gifted artists;2
of world cinema s most wondrously gifted artists;1
world cinema s most wondrously gifted artists;2
most wondrously gifted artists;2
most wondrously;2
wondrously;1
gifted artists;1
gifted;1
storytellers;1
A chronicle not only of one man s quest to be president  but of how that man singlehandedly turned a plane full of hardbitten  cynical journalists into what was essentially  by campaign s end  an extended publicity department ;1
chronicle not only of one man s quest to be president  but of how that man singlehandedly turned a plane full of hardbitten  cynical journalists into what was essentially  by campaign s end  an extended publicity department ;1
not only of one man s quest to be president  but of how that man singlehandedly turned a plane full of hardbitten  cynical journalists into what was essentially  by campaign s end  an extended publicity department;1
only of one man s quest to be president  but of how that man singlehandedly turned a plane full of hardbitten  cynical journalists into what was essentially  by campaign s end  an extended publicity department;1
of one man s quest to be president;1
singlehandedly turned a plane full of hardbitten  cynical journalists into what was essentially  by campaign s end  an extended publicity department;1
of hardbitten  cynical journalists;-1
 cynical;-1
cynical;-1
into what was essentially  by campaign s end  an extended publicity department;-1
was essentially ;1
Provides the kind of  laugh therapy  I need from movie comedies  offbeat humor  amusing characters  and a happy ending ;2
Provides the kind of  laugh therapy  I need from movie comedies  offbeat humor  amusing characters  and a happy ending;2
Provides the kind of  laugh therapy  I need from movie comedies ;2
Provides the kind of  laugh therapy  I need from movie comedies;2
the kind of  laugh therapy  I need from movie comedies;2
the kind of  laugh therapy ;1
of  laugh therapy ;1
 laugh therapy ;1
laugh therapy ;1
laugh;1
offbeat humor  amusing characters  and a happy ending;2
offbeat humor  amusing characters  and;1
offbeat humor  amusing characters ;1
offbeat humor  amusing characters;2
offbeat humor;1
amusing characters;2
a happy ending;1
happy ending;1
happy;2
Feels strangely hollow at its emotional core ;-2
Feels strangely hollow at its emotional core;-1
strangely hollow at its emotional core;-1
strangely;-1
hollow at its emotional core;-2
hollow;-1
At a time when commercialism has squeezed the life out of whatever idealism American moviemaking ever had  Godfrey Reggio s career shines like a lonely beacon ;1
At a time when commercialism has squeezed the life out of whatever idealism American moviemaking ever had;-1
a time when commercialism has squeezed the life out of whatever idealism American moviemaking ever had;-2
when commercialism has squeezed the life out of whatever idealism American moviemaking ever had;-2
has squeezed the life out of whatever idealism American moviemaking ever had;-2
squeezed the life out of whatever idealism American moviemaking ever had;-1
the life out of whatever idealism American moviemaking ever had;-1
idealism American;1
idealism;1
 Godfrey Reggio s career shines like a lonely beacon ;2
Godfrey Reggio s career shines like a lonely beacon ;1
Reggio s;1
shines like a lonely beacon ;1
shines like a lonely beacon;1
shines;2
does so many of the little things right that it s difficult not to cuss him out severely for bungling the big stuff;-1
does so many of the little things right;2
that it s difficult not to cuss him out severely for bungling the big stuff;-1
it s difficult not to cuss him out severely for bungling the big stuff;-1
s difficult not to cuss him out severely for bungling the big stuff;-1
to cuss him out severely for bungling the big stuff;-1
cuss him out severely for bungling the big stuff;-1
for bungling the big stuff;-1
bungling the big stuff;-1
bungling;-1
Robert Harmon s lessismore approach delivers real bumpin  thenight chills  his greatest triumph is keeping the creepy crawlies hidden in the film s thick shadows ;1
Robert Harmon s lessismore approach delivers real bumpin  thenight chills  his greatest triumph is keeping the creepy crawlies hidden in the film s thick shadows;1
Robert Harmon s lessismore approach delivers real bumpin  thenight chills ;1
Robert Harmon s lessismore approach delivers real bumpin  thenight chills;1
Robert Harmon s lessismore approach;1
lessismore approach;1
lessismore;-1
delivers real bumpin  thenight chills;1
real bumpin  thenight chills;1
thenight;1
his greatest triumph is keeping the creepy crawlies hidden in the film s thick shadows;1
his greatest triumph;2
greatest triumph;2
greatest;1
creepy crawlies;-1
creepy;-1
crawlies;-1
This movie may not have the highest production values you ve ever seen  but it s the work of an artist  one whose view of America  history and the awkwardness of human life is generous and deep ;2
This movie may not have the highest production values you ve ever seen  but it s the work of an artist  one whose view of America  history and the awkwardness of human life is generous and deep;1
This movie may not have the highest production values you ve ever seen  but;-1
This movie may not have the highest production values you ve ever seen ;-1
This movie may not have the highest production values you ve ever seen;-1
may not have the highest production values you ve ever seen;-1
may not;-1
have the highest production values you ve ever seen;2
the highest production values you ve ever seen;2
the highest production values;2
highest production values;2
you ve ever seen;1
it s the work of an artist  one whose view of America  history and the awkwardness of human life is generous and deep;2
s the work of an artist  one whose view of America  history and the awkwardness of human life is generous and deep;1
the work of an artist  one whose view of America  history and the awkwardness of human life is generous and deep;1
of an artist  one whose view of America  history and the awkwardness of human life is generous and deep;1
an artist  one whose view of America  history and the awkwardness of human life is generous and deep;1
one whose view of America  history and the awkwardness of human life is generous and deep;1
whose view of America  history and the awkwardness of human life is generous and deep;1
of America  history and the awkwardness of human life;1
America  history;1
is generous and deep;2
generous and deep;1
generous and;1
generous;1
Feral and uncomfortable ;-1
Feral and uncomfortable;-1
uncomfortable;-1
Sillier  cuter  and shorter than the first LRB as best I remember RRB  but still a very good time at the cinema ;2
Sillier  cuter  and shorter than the first LRB as best I remember RRB  but still a very good time at the cinema;1
Sillier  cuter  and;1
Sillier  cuter ;1
Sillier  cuter;1
Sillier;-1
cuter;1
shorter than the first LRB as best I remember RRB  but still a very good time at the cinema;1
a very good time at the cinema;1
a very good time;2
very good time;2
very good;1
It s more enjoyable than I expected  though  and that s because the laughs come from fairly basic comedic constructs ;1
It s more enjoyable than I expected  though  and that s because the laughs come from fairly basic comedic constructs;1
It s more enjoyable than I expected  though  and;1
It s more enjoyable than I expected  though ;1
It s more enjoyable than I expected  though;1
s more enjoyable than I expected  though;1
s more enjoyable than I expected ;1
s more enjoyable than I expected;1
more enjoyable than I expected;1
more enjoyable;1
enjoyable;1
expected;-1
s because the laughs come from fairly basic comedic constructs;1
the laughs;1
laughs;1
fairly basic comedic constructs;1
comedic;1
constructs;1
Blackandwhite and unrealistic ;-2
Blackandwhite and unrealistic;-1
Blackandwhite;-1
unrealistic;-1
The film is predictable in the reassuring manner of a beautifully sung holiday carol ;1
is predictable in the reassuring manner of a beautifully sung holiday carol;1
predictable in the reassuring manner of a beautifully sung holiday carol;2
in the reassuring manner of a beautifully sung holiday carol;1
the reassuring manner of a beautifully sung holiday carol;1
reassuring manner;1
of a beautifully sung holiday carol;1
a beautifully sung holiday carol;1
beautifully sung holiday carol;1
beautifully sung;1
holiday carol;1
The only camouflage Carvey should now be considering is a paper bag to wear over his head when he goes out into public  to avoid being recognized as the man who bilked unsuspecting moviegoers ;-2
is a paper bag to wear over his head when he goes out into public  to avoid being recognized as the man who bilked unsuspecting moviegoers ;-2
is a paper bag to wear over his head when he goes out into public  to avoid being recognized as the man who bilked unsuspecting moviegoers;-2
a paper bag to wear over his head when he goes out into public  to avoid being recognized as the man who bilked unsuspecting moviegoers;-2
paper bag to wear over his head when he goes out into public  to avoid being recognized as the man who bilked unsuspecting moviegoers;-2
to wear over his head when he goes out into public  to avoid being recognized as the man who bilked unsuspecting moviegoers;-1
wear over his head when he goes out into public  to avoid being recognized as the man who bilked unsuspecting moviegoers;-1
over his head;-1
when he goes out into public  to avoid being recognized as the man who bilked unsuspecting moviegoers;-2
he goes out into public  to avoid being recognized as the man who bilked unsuspecting moviegoers;-1
goes out into public  to avoid being recognized as the man who bilked unsuspecting moviegoers;-1
to avoid being recognized as the man who bilked unsuspecting moviegoers;-1
avoid being recognized as the man who bilked unsuspecting moviegoers;-2
being recognized as the man who bilked unsuspecting moviegoers;-1
recognized as the man who bilked unsuspecting moviegoers;-1
recognized;1
as the man who bilked unsuspecting moviegoers;-1
the man who bilked unsuspecting moviegoers;-1
the man;1
who bilked unsuspecting moviegoers;-1
bilked unsuspecting moviegoers;-1
bilked;-1
Not about scares but a mood in which an ominous  pervasive  and unknown threat lurks just below the proceedings and adds an almost constant mindset of suspense ;1
Not about scares but a mood in which an ominous  pervasive  and unknown threat lurks just below the proceedings and adds an almost constant mindset of suspense;1
but a mood in which an ominous  pervasive  and unknown threat lurks just below the proceedings and adds an almost constant mindset of suspense;1
a mood in which an ominous  pervasive  and unknown threat lurks just below the proceedings and adds an almost constant mindset of suspense;1
in which an ominous  pervasive  and unknown threat lurks just below the proceedings and adds an almost constant mindset of suspense;1
pervasive;1
lurks just below the proceedings and adds an almost constant mindset of suspense;1
lurks just below the proceedings and;-1
below;-1
adds an almost constant mindset of suspense;1
an almost constant mindset of suspense;1
Some of the computer animation is handsome  and various amusing sidekicks add muchneeded levity to the otherwise bleak tale  but overall the film never rises above mediocrity ;-1
Some of the computer animation is handsome  and various amusing sidekicks add muchneeded levity to the otherwise bleak tale  but;1
Some of the computer animation is handsome  and various amusing sidekicks add muchneeded levity to the otherwise bleak tale ;1
Some of the computer animation is handsome  and;1
Some of the computer animation is handsome ;1
Some of the computer animation is handsome;1
is handsome;1
various amusing sidekicks add muchneeded levity to the otherwise bleak tale;1
various amusing sidekicks;1
amusing sidekicks;1
add muchneeded levity to the otherwise bleak tale;1
add muchneeded levity;1
add;1
muchneeded levity;1
levity;1
to the otherwise bleak tale;-1
otherwise bleak tale;-1
otherwise bleak;-1
bleak;-1
never rises above mediocrity;-1
mediocrity;-1
Offers the flash of rock videos fused with solid performances and eerie atmosphere ;2
the flash of rock videos fused with solid performances and eerie atmosphere ;1
fused with solid performances and eerie atmosphere ;2
fused with solid performances and eerie atmosphere;2
with solid performances and eerie atmosphere;2
solid performances and eerie atmosphere;1
solid performances and;1
solid performances;1
A breezy blend of art  history  esoteric musings and philosophy ;1
A breezy blend of art  history  esoteric musings and philosophy;1
A breezy blend;1
breezy blend;1
esoteric;1
Now as a former Gong Show addict  I ll admit it  my only complaint is that we did nt get more recreations of all those famous moments from the show ;1
Now as a former Gong Show addict;1
former Gong Show addict;-1
addict;-1
 I ll admit it  my only complaint is that we did nt get more recreations of all those famous moments from the show ;1
my only complaint;-1
complaint;-1
is that we did nt get more recreations of all those famous moments from the show;-1
we did nt get more recreations of all those famous moments from the show;-1
get more recreations of all those famous moments from the show;1
get more recreations of all those famous moments;1
more recreations of all those famous moments;1
of all those famous moments;1
all those famous moments;1
those famous moments;1
famous moments;1
Genuinely unnerving ;1
Genuinely unnerving;-1
The increasingly diverse French director has created a film that one can honestly describe as looking  sounding and simply feeling like no other film in recent history ;2
The increasingly diverse French director;1
increasingly diverse French director;2
increasingly diverse;-1
diverse;1
has created a film that one can honestly describe as looking  sounding and simply feeling like no other film in recent history ;1
has created a film that one can honestly describe as looking  sounding and simply feeling like no other film in recent history;1
created a film that one can honestly describe as looking  sounding and simply feeling like no other film in recent history;1
that one can honestly describe as looking  sounding and simply feeling like no other film in recent history;1
one can honestly describe as looking  sounding and simply feeling like no other film in recent history;1
can honestly describe as looking  sounding and simply feeling like no other film in recent history;2
describe as looking  sounding and simply feeling like no other film in recent history;1
as looking  sounding and simply feeling like no other film in recent history;1
looking  sounding and simply feeling like no other film in recent history;1
simply feeling like no other film in recent history;1
feeling like no other film in recent history;2
like no other film in recent history;1
One of those joyous films that leaps over national boundaries and celebrates universal human nature ;1
joyous films that leaps over national boundaries and celebrates universal human nature ;2
joyous films that leaps over national boundaries and celebrates universal human nature;2
joyous;1
films that leaps over national boundaries and celebrates universal human nature;2
that leaps over national boundaries and celebrates universal human nature;2
leaps over national boundaries and celebrates universal human nature;1
leaps over national boundaries;1
celebrates universal human nature;1
celebrates;1
human nature;1
A difficult but worthy film that bites off more than it can chew by linking the massacre of Armenians in 1915 with some difficult relationships in the present;1
A difficult but worthy film that bites off more than it can chew by linking the massacre of Armenians;1
A difficult but worthy film that bites off more than it can chew by linking the massacre;1
A difficult but worthy film;1
difficult but worthy film;1
difficult but worthy;1
worthy;2
that bites off more than it can chew by linking the massacre;-1
bites off more than it can chew by linking the massacre;-2
off more than it can chew by linking the massacre;-1
than it can chew by linking the massacre;-1
it can chew by linking the massacre;-1
linking the massacre;-1
the massacre;-1
some difficult relationships;-1
in the present;1
Halfway through the movie  the humor dwindles ;-1
 the humor dwindles ;-1
the humor dwindles ;-1
dwindles ;-1
dwindles;-1
Witty and often surprising  a dark little morality tale disguised as a romantic comedy ;2
Witty and often surprising;1
Witty and;1
Witty;1
often surprising;1
 a dark little morality tale disguised as a romantic comedy ;1
dark little morality tale;1
little morality tale;1
morality tale;1
disguised;-1
a romantic comedy;1
One senses in World Traveler and in his earlier film that Freundlich bears a grievous but obscure complaint against fathers  and circles it obsessively  without making contact ;-1
One senses;1
bears a grievous but obscure complaint against fathers  and circles it obsessively  without making contact ;-1
bears a grievous but obscure complaint against fathers  and circles it obsessively  without making contact;-1
bears a grievous but obscure complaint against fathers ;-1
bears a grievous but obscure complaint against fathers;-1
grievous but obscure complaint;-1
grievous but obscure;-1
grievous but;-1
grievous;-1
obsessively;-1
In fact  even better ;1
In fact  even better;1
fact  even better;1
fact ;1
even better;1
a preachy parable stylized with a touch of John Woo bullet ballet ;-1
preachy parable;-1
preachy;-1
stylized with a touch of John Woo bullet ballet ;1
stylized with a touch of John Woo bullet ballet;1
touch;1
Woo;1
Proves that some movie formulas do nt need messing with ;1
Proves that some movie formulas do nt need messing with;1
that some movie formulas do nt need messing with;1
need messing with;-1
messing;-1
An uplifting  largely bogus story;1
An uplifting ;1
An uplifting;1
largely bogus story;-2
bogus story;-2
bogus;-1
Thanks to confident filmmaking and a pair of fascinating performances  the way to that destination is a really special walk in the woods ;2
Thanks to confident filmmaking and a pair of fascinating performances;2
to confident filmmaking and a pair of fascinating performances;1
confident filmmaking and a pair of fascinating performances;2
confident filmmaking and;1
confident filmmaking;1
confident;2
a pair of fascinating performances;1
of fascinating performances;2
 the way to that destination is a really special walk in the woods ;1
is a really special walk in the woods ;1
is a really special walk in the woods;1
a really special walk in the woods;1
a really special walk;1
really special walk;2
special walk;1
special;1
Superbly photographed and staged by Mendes with a series of riveting set pieces the likes of which mainstream audiences have rarely seen ;2
Superbly;1
photographed and staged by Mendes with a series of riveting set pieces the likes of which mainstream audiences have rarely seen ;1
photographed and staged by Mendes with a series of riveting set pieces the likes of which mainstream audiences have rarely seen;1
photographed and staged by Mendes with a series of riveting set pieces;1
with a series of riveting set pieces;2
a series of riveting set pieces;1
of riveting set pieces;1
riveting set pieces;1
the likes of which mainstream audiences have rarely seen;1
likes of which mainstream audiences have rarely seen;1
likes;1
of which mainstream audiences have rarely seen;1
mainstream audiences have rarely seen;1
have rarely seen;1
A mesmerizing cinematic poem from the first frame to the last ;2
A mesmerizing cinematic poem from the first frame to the last;2
A mesmerizing cinematic poem;2
mesmerizing cinematic poem;1
mesmerizing;2
cinematic poem;1
After the first 10 minutes  which is worth seeing;1
10;1
which is worth seeing;2
is worth seeing;1
an abyss;-1
abyss;-1
bad alternative music;-1
It has become apparent that the franchise s best years are long past ;-1
has become apparent that the franchise s best years are long past ;-1
has become apparent that the franchise s best years are long past;-2
become apparent that the franchise s best years are long past;-2
that the franchise s best years are long past;-1
the franchise s best years are long past;-2
the franchise s best years;1
Screenwriter Chris ver Weil s directing debut is goodnatured and never dull  but its virtues are small and easily overshadowed by its predictability;1
Screenwriter Chris ver Weil s directing debut is goodnatured and never dull  but;1
Screenwriter Chris ver Weil s directing debut is goodnatured and never dull ;1
Screenwriter Chris ver Weil s directing debut is goodnatured and never dull;2
Chris;1
is goodnatured and never dull;1
goodnatured and never dull;1
goodnatured and;2
goodnatured;1
never dull;1
its virtues are small and easily overshadowed by its predictability;-1
are small and easily overshadowed by its predictability;-1
small and easily overshadowed by its predictability;-2
overshadowed by its predictability;-1
overshadowed;-1
by its predictability;-1
its predictability;-1
Too much of Storytelling moves away from Solondz s social critique  casting its audience as that of intellectual lector in contemplation of the auteur s professional injuries ;-1
Too much of Storytelling;-1
of intellectual lector in contemplation of the auteur s professional injuries;1
intellectual lector in contemplation of the auteur s professional injuries;1
contemplation;1
professional;1
Ultimately  Sarah s dedication to finding her husband seems more psychotic than romantic  and nothing in the movie makes a convincing case that one woman s broken heart outweighs all the loss we witness ;-1
 Sarah s dedication to finding her husband seems more psychotic than romantic  and nothing in the movie makes a convincing case that one woman s broken heart outweighs all the loss we witness ;-1
Sarah s dedication to finding her husband seems more psychotic than romantic  and nothing in the movie makes a convincing case that one woman s broken heart outweighs all the loss we witness ;-1
Sarah s dedication to finding her husband seems more psychotic than romantic  and nothing in the movie makes a convincing case that one woman s broken heart outweighs all the loss we witness;-1
Sarah s dedication to finding her husband seems more psychotic than romantic  and;-1
Sarah s dedication to finding her husband seems more psychotic than romantic ;-1
Sarah s dedication to finding her husband seems more psychotic than romantic;-1
dedication;1
more psychotic than romantic;-1
psychotic than romantic;-1
psychotic;-1
than romantic;1
nothing in the movie makes a convincing case that one woman s broken heart outweighs all the loss we witness;-1
a convincing case that one woman s broken heart outweighs all the loss we witness;1
convincing case;1
convincing;1
all the loss;-1
loss;-1
The jokes are flat  and the action looks fake ;-2
The jokes are flat  and the action looks fake;-1
The jokes are flat ;-2
The jokes are flat;-1
are flat;-1
flat;-1
the action looks fake;-1
looks fake;-1
fake;-1
A mildly enjoyable if toothless adaptation of a much better book;1
mildly enjoyable if;1
mildly enjoyable;1
toothless;-1
much better;1
Festers in just such a dungpile that you d swear you were watching monkeys flinging their feces at you ;-2
Festers in just such a dungpile that you d swear you;-2
in just such a dungpile that you d swear you;-1
just such a dungpile that you d swear you;-1
just such a dungpile;-2
such a dungpile;-2
a dungpile;-1
you d swear you;1
were watching monkeys flinging their feces at you ;-2
watching monkeys flinging their feces at you;-1
flinging their feces at you;-1
flinging their feces;-2
their feces;-2
feces;-1
In addition to the overcooked  hamfisted direction  which has all the actors reaching for the back row  the dialogue sounds like horrible poetry ;-2
In addition to the overcooked  hamfisted direction  which has all the actors reaching for the back row;-1
addition to the overcooked  hamfisted direction  which has all the actors reaching for the back row;-1
to the overcooked  hamfisted direction  which has all the actors reaching for the back row;-2
the overcooked  hamfisted direction  which has all the actors reaching for the back row;-2
the overcooked  hamfisted direction ;-1
the overcooked  hamfisted direction;-1
overcooked  hamfisted direction;-1
overcooked;-1
has all the actors reaching for the back row;-1
 the dialogue sounds like horrible poetry ;-2
the dialogue sounds like horrible poetry ;-2
sounds like horrible poetry ;-2
sounds like horrible poetry;-1
like horrible poetry;-1
horrible poetry;-1
horrible;-2
A vile  incoherent mess  a scummy ripoff of David Cronenberg s brilliant  Videodrome  ;-2
A vile  incoherent mess;-2
vile  incoherent mess;-2
vile  incoherent;-2
vile;-1
 incoherent;-1
incoherent;-1
 a scummy ripoff of David Cronenberg s brilliant  Videodrome  ;-2
a scummy ripoff of David Cronenberg s brilliant  Videodrome  ;-1
a scummy ripoff of David Cronenberg s brilliant  Videodrome ;-2
a scummy ripoff of David Cronenberg s brilliant  Videodrome;-2
a scummy ripoff of David Cronenberg;-2
a scummy ripoff;-1
scummy ripoff;-2
scummy;-1
ripoff;-2
s brilliant  Videodrome;1
s brilliant ;2
s brilliant;1
First  for a movie that tries to be smart  it s kinda dumb ;-1
 for a movie that tries to be smart  it s kinda dumb ;-1
for a movie that tries to be smart  it s kinda dumb ;-2
for a movie that tries to be smart;-1
that tries to be smart;-1
tries to be smart;-1
 it s kinda dumb ;-1
it s kinda dumb ;-1
s kinda dumb ;-1
s kinda dumb;-1
kinda dumb;-1
dumb;-1
copyof;-1
to review on DVD;-1
 silly humbuggery ;-1
silly humbuggery ;-1
humbuggery ;-1
humbuggery;-1
Is nt as sharp as the original  Despite some visual virtues   Blade II  just does nt cut it ;-1
Is nt as sharp as the original;-1
as sharp as the original;1
sharp as the original;2
as the original;1
some visual virtues;1
visual virtues;1
  Blade II  just does nt cut it;-2
 Blade II  just does nt cut it;-1
just does nt cut it;-2
does nt cut it;-1
A smart  arch and rather coldblooded comedy ;1
A smart  arch and rather coldblooded comedy;2
A smart ;1
A smart;2
arch and rather coldblooded comedy;-2
rather coldblooded comedy;-1
LRB A RRB rather thinlyconceived movie ;-2
thinlyconceived movie ;-1
thinlyconceived;-1
Its flamelike  roiling blackandwhite inspires trembling and gratitude ;1
 roiling blackandwhite inspires trembling and gratitude ;1
roiling blackandwhite inspires trembling and gratitude ;1
roiling blackandwhite inspires;1
roiling;-1
blackandwhite inspires;1
inspires;2
trembling and gratitude;1
gratitude;1
Robinson s web of suspense matches the pageturning frenzy that Clancy creates ;2
Robinson s web of suspense;1
matches the pageturning frenzy that Clancy creates ;1
matches the pageturning frenzy;1
pageturning;1
A slight but sweet film ;1
A slight but sweet film;1
slight but sweet;1
slight but;-1
Got;1
Earnest and tentative;1
aims to shock;1
Time of Favor could have given audiences the time of day by concentrating on the elements of a revealing alienation among a culture of people who sadly are at hostile odds with one another through recklessness and retaliation ;-1
Favor;1
could have given audiences the time of day by concentrating on the elements of a revealing alienation among a culture of people who sadly are at hostile odds with one another through recklessness and retaliation ;-1
could have given audiences the time of day by concentrating on the elements of a revealing alienation among a culture of people who sadly are at hostile odds with one another through recklessness and retaliation;1
have given audiences the time of day by concentrating on the elements of a revealing alienation among a culture of people who sadly are at hostile odds with one another through recklessness and retaliation;1
given audiences;1
of day by concentrating on the elements of a revealing alienation among a culture of people who sadly are at hostile odds with one another through recklessness and retaliation;-1
concentrating on the elements of a revealing alienation among a culture of people who sadly are at hostile odds with one another through recklessness and retaliation;1
alienation;-1
among a culture of people who sadly are at hostile odds with one another through recklessness and retaliation;-1
a culture of people who sadly are at hostile odds with one another through recklessness and retaliation;-1
of people who sadly are at hostile odds with one another through recklessness and retaliation;-1
who sadly are at hostile odds with one another through recklessness and retaliation;-1
sadly are at hostile odds with one another through recklessness and retaliation;-1
sadly;-1
at hostile odds with one another;-1
hostile;-1
through recklessness and retaliation;-1
 Austin Powers in Goldmember  has the right stuff for silly summer entertainment and has enough laughs to sustain interest to the end ;2
Austin Powers in Goldmember  has the right stuff for silly summer entertainment and has enough laughs to sustain interest to the end ;1
 has the right stuff for silly summer entertainment and has enough laughs to sustain interest to the end ;1
has the right stuff for silly summer entertainment and has enough laughs to sustain interest to the end ;1
has the right stuff for silly summer entertainment and has enough laughs to sustain interest to the end;1
has the right stuff for silly summer entertainment and;1
has the right stuff for silly summer entertainment;1
the right stuff for silly summer entertainment;1
right stuff;1
for silly summer entertainment;1
silly summer entertainment;1
summer entertainment;1
entertainment;1
has enough laughs to sustain interest to the end;2
enough laughs to sustain interest to the end;1
sustain interest to the end;1
sustain interest;1
puzzles me is the lack of emphasis on music in Britney Spears  first movie ;-1
is the lack of emphasis on music in Britney Spears  first movie;-2
emphasis;1
want to look it up;1
While maintaining the appearance of clinical objectivity  this sad  occasionally horrifying but often inspiring film is among Wiseman s warmest ;2
maintaining the appearance of clinical objectivity;1
 this sad  occasionally horrifying but often inspiring film is among Wiseman s warmest ;2
this sad  occasionally horrifying but often inspiring film is among Wiseman s warmest ;1
this sad  occasionally horrifying but often inspiring film;2
sad  occasionally horrifying but often inspiring film;1
 occasionally horrifying but often inspiring film;1
occasionally horrifying but often inspiring;1
often inspiring;1
inspiring;1
is among Wiseman s warmest ;1
is among Wiseman s warmest;1
Wiseman s warmest;1
warmest;1
There is simply no doubt that this film asks the right questions at the right time in the history of our country ;2
is simply no doubt that this film asks the right questions at the right time in the history of our country ;1
is simply no doubt that this film asks the right questions at the right time in the history of our country;2
no doubt that this film asks the right questions at the right time in the history of our country;1
that this film asks the right questions at the right time in the history of our country;1
this film asks the right questions at the right time in the history of our country;2
asks the right questions at the right time in the history of our country;1
asks the right questions;1
right questions;1
the right time in the history of our country;1
A dreary movie ;-2
dreary movie ;-2
dreary;-1
Sadly  though many of the actors throw off a spark or two when they first appear  they ca nt generate enough heat in this cold vacuum of a comedy to start a reaction ;-1
 though many of the actors throw off a spark or two when they first appear  they ca nt generate enough heat in this cold vacuum of a comedy to start a reaction ;-1
 they ca nt generate enough heat in this cold vacuum of a comedy to start a reaction ;-2
they ca nt generate enough heat in this cold vacuum of a comedy to start a reaction ;-2
ca nt generate enough heat in this cold vacuum of a comedy to start a reaction ;-2
ca nt generate enough heat in this cold vacuum of a comedy to start a reaction;-1
generate enough heat;1
this cold vacuum of a comedy to start a reaction;-1
cold;-1
a comedy to start a reaction;1
comedy to start a reaction;1
reaction;1
To the filmmakers  Ivan is a prince of a fellow  but he comes across as shallow and glib though not meanspirited  and there s no indication that he s been responsible for putting together any movies of particular value or merit ;-1
To the filmmakers  Ivan is a prince of a fellow  but he comes across as shallow and glib though not meanspirited  and there s no indication that he s been responsible for putting together any movies of particular value or merit;-2
 Ivan is a prince of a fellow;1
Ivan is a prince of a fellow;1
a prince of a fellow;1
he comes across as shallow and glib though not meanspirited  and there s no indication that he s been responsible for putting together any movies of particular value or merit;-1
he comes across as shallow and glib though not meanspirited;-1
comes across as shallow and glib though not meanspirited;-1
across as shallow and glib though not meanspirited;-1
across as shallow and glib though;-1
shallow and glib;-2
shallow and;-1
glib;-1
not meanspirited;1
meanspirited;-1
there s no indication that he s been responsible for putting together any movies of particular value or merit;-1
he s been responsible for putting together any movies of particular value or merit;-1
s been responsible for putting together any movies of particular value or merit;-1
been responsible for putting together any movies of particular value or merit;-1
responsible;1
for putting together any movies of particular value or merit;1
putting together any movies of particular value or merit;1
of particular value or merit;1
value or merit;1
Using a stock plot  About a Boy injects just enough freshness into the proceedings to provide an enjoyable 100 minutes in a movie theater ;1
a stock plot;-1
stock plot;-1
 About a Boy injects just enough freshness into the proceedings to provide an enjoyable 100 minutes in a movie theater ;1
About a Boy injects just enough freshness into the proceedings to provide an enjoyable 100 minutes in a movie theater ;1
injects just enough freshness into the proceedings to provide an enjoyable 100 minutes in a movie theater ;1
injects just enough freshness into the proceedings to provide an enjoyable 100 minutes in a movie theater;2
injects just enough freshness into the proceedings;1
injects just enough freshness;1
